date,iso_code,monthly_new_deaths,monthly_total_deaths
2023-06-01,DOM,0,4384
2023-07-01,DOM,0,4384
2023-08-01,DOM,0,4384
2023-09-01,DOM,0,4384
2023-10-01,DOM,0,4384
2023-11-01,DOM,0,4384
2023-12-01,DOM,0,4384
2020-01-01,ECU,411,13501
2020-02-01,ECU,657,13562
2020-03-01,ECU,620,13612
2020-04-01,ECU,875,13696
2020-05-01,ECU,1308,13756
2020-06-01,ECU,977,13778
2020-07-01,ECU,873,13780
2020-08-01,ECU,1191,13794
2020-09-01,ECU,752,13814
2020-10-01,ECU,1073,13850
2020-11-01,ECU,831,13858
2020-12-01,ECU,614,14034
2021-01-01,ECU,1014,33315
2021-02-01,ECU,849,33365
2021-03-01,ECU,1033,33447
2021-04-01,ECU,1657,33484
2021-05-01,ECU,1488,33484
2021-06-01,ECU,841,33488
2021-07-01,ECU,1216,33494
2021-08-01,ECU,629,33498
2021-09-01,ECU,738,33507
2021-10-01,ECU,468,33548
2021-11-01,ECU,499,33558
2021-12-01,ECU,429,33681
2022-01-01,ECU,424,35940
2022-02-01,ECU,481,35940
2022-03-01,ECU,169,35940
2022-04-01,ECU,197,35940
2022-05-01,ECU,62,35940
2022-06-01,ECU,97,35940
2022-07-01,ECU,106,35940
2022-08-01,ECU,38,35940
2022-09-01,ECU,39,35940
2022-10-01,ECU,139,35940
2022-11-01,ECU,467,35940
2022-12-01,ECU,40,35940
2023-01-01,ECU,8,36014
2023-02-01,ECU,43,36014
2023-03-01,ECU,0,36014
2023-04-01,ECU,0,36014
2023-05-01,ECU,0,35942
2023-06-01,ECU,0,35942
2023-07-01,ECU,23,35965
2023-08-01,ECU,0,35965
2023-09-01,ECU,0,35965
2023-10-01,ECU,0,35965
2023-11-01,ECU,0,35965
2023-12-01,ECU,0,35965
2020-02-01,EGY,251,6694
2020-01-01,EGY,239,6666
2020-03-01,EGY,272,6713
2020-04-01,EGY,445,6732
2020-05-01,EGY,613,6750
2020-06-01,EGY,1752,6771
2020-07-01,EGY,1146,6790
2020-08-01,EGY,559,6813
2020-09-01,EGY,494,6832
2020-10-01,EGY,439,6854
2020-11-01,EGY,441,6877
2020-12-01,EGY,980,7631
2021-01-01,EGY,1504,20537
2021-02-01,EGY,1271,20594
2021-03-01,EGY,1279,20643
2021-04-01,EGY,1328,20682
2021-05-01,EGY,1489,20727
2021-06-01,EGY,1052,20770
2021-07-01,EGY,607,20821
2021-08-01,EGY,602,20877
2021-09-01,EGY,918,20919
2021-10-01,EGY,1369,20966
2021-11-01,EGY,1567,21015
2021-12-01,EGY,1135,21752
2022-01-01,EGY,693,24798
2022-02-01,EGY,895,24798
2022-03-01,EGY,222,24798
2022-04-01,EGY,246,24798
2022-05-01,EGY,148,24799
2022-06-01,EGY,108,24799
2022-07-01,EGY,149,24799
2022-08-01,EGY,130,24799
2022-09-01,EGY,125,24799
2022-10-01,EGY,106,24799
2022-11-01,EGY,137,24799
2022-12-01,EGY,90,24801
2023-01-01,EGY,2,24809
2023-02-01,EGY,3,24809
2023-03-01,EGY,1,24809
2023-04-01,EGY,0,24809
2023-05-01,EGY,0,24806
2023-06-01,EGY,0,24806
2023-07-01,EGY,0,24806
2023-08-01,EGY,1,24807
2023-09-01,EGY,0,24807
2023-10-01,EGY,1,24807
2023-11-01,EGY,0,24807
2023-12-01,EGY,0,24807
2020-03-01,SLV,45,1134
2020-01-01,SLV,41,1120
2020-02-01,SLV,47,1129
2020-04-01,SLV,49,1142
2020-05-01,SLV,73,1153
2020-06-01,SLV,151,1159
2020-07-01,SLV,219,1164
2020-08-01,SLV,180,1168
2020-09-01,SLV,107,1174
2020-10-01,SLV,127,1180
2020-11-01,SLV,119,1186
2020-12-01,SLV,169,1327
2021-01-01,SLV,253,3778
2021-02-01,SLV,214,3779
2021-03-01,SLV,175,3781
2021-04-01,SLV,148,3781
2021-05-01,SLV,172,3783
2021-06-01,SLV,161,3786
2021-07-01,SLV,275,3789
2021-08-01,SLV,250,3790
2021-09-01,SLV,291,3791
2021-10-01,SLV,313,3792
2021-11-01,SLV,137,3793
2021-12-01,SLV,108,3824
2022-01-01,SLV,91,4230
2022-02-01,SLV,94,4230
2022-03-01,SLV,43,4230
2022-04-01,SLV,15,4230
2022-05-01,SLV,19,4230
2022-06-01,SLV,22,4230
2022-07-01,SLV,49,4230
2022-08-01,SLV,20,4230
2022-09-01,SLV,13,4230
2022-10-01,SLV,15,4230
2022-11-01,SLV,12,4230
2022-12-01,SLV,13,4230
2023-01-01,SLV,0,4230
2023-02-01,SLV,0,4230
2023-03-01,SLV,0,4230
2023-04-01,SLV,0,4230
2023-05-01,SLV,0,4230
2023-06-01,SLV,0,4230
2023-07-01,SLV,0,4230
2023-08-01,SLV,0,4230
2023-09-01,SLV,0,4230
2023-10-01,SLV,0,4230
2023-11-01,SLV,0,4230
2023-12-01,SLV,0,4230
2020-03-01,OWID_ENG,,
2020-01-01,OWID_ENG,,
2020-02-01,OWID_ENG,,
2020-04-01,OWID_ENG,,
2020-05-01,OWID_ENG,,
2020-06-01,OWID_ENG,,
2020-07-01,OWID_ENG,,
2020-08-01,OWID_ENG,,
2020-09-01,OWID_ENG,,
2020-10-01,OWID_ENG,,
2020-11-01,OWID_ENG,,
2020-12-01,OWID_ENG,,
2021-01-01,OWID_ENG,,
2021-02-01,OWID_ENG,,
2021-03-01,OWID_ENG,,
2021-04-01,OWID_ENG,,
2021-05-01,OWID_ENG,,
2021-06-01,OWID_ENG,,
2021-07-01,OWID_ENG,,
2021-08-01,OWID_ENG,,
2021-09-01,OWID_ENG,,
2021-10-01,OWID_ENG,,
2021-11-01,OWID_ENG,,
2021-12-01,OWID_ENG,,
2022-01-01,OWID_ENG,,
2022-02-01,OWID_ENG,,
2022-03-01,OWID_ENG,,
2022-04-01,OWID_ENG,,
2022-05-01,OWID_ENG,,
2022-06-01,OWID_ENG,,
2022-07-01,OWID_ENG,,
2022-08-01,OWID_ENG,,
2022-09-01,OWID_ENG,,
2022-10-01,OWID_ENG,,
2022-11-01,OWID_ENG,,
2022-12-01,OWID_ENG,,
2023-01-01,OWID_ENG,,
2023-02-01,OWID_ENG,,
2023-03-01,OWID_ENG,,
2023-04-01,OWID_ENG,,
2023-05-01,OWID_ENG,,
2023-06-01,OWID_ENG,,
2023-07-01,OWID_ENG,,
2023-08-01,OWID_ENG,,
2023-09-01,OWID_ENG,,
2023-10-01,OWID_ENG,,
2023-11-01,OWID_ENG,,
2023-12-01,OWID_ENG,,
2020-03-01,GNQ,0,85
2020-01-01,GNQ,0,85
2020-02-01,GNQ,19,85
2020-04-01,GNQ,3,85
2020-05-01,GNQ,10,85
2020-06-01,GNQ,21,85
2020-07-01,GNQ,32,85
2020-08-01,GNQ,0,85
2020-09-01,GNQ,0,85
2020-10-01,GNQ,0,85
2020-11-01,GNQ,0,85
2020-12-01,GNQ,1,86
2021-01-01,GNQ,3,175
2021-02-01,GNQ,4,175
2021-03-01,GNQ,7,175
2021-04-01,GNQ,10,175
2021-05-01,GNQ,7,175
2021-06-01,GNQ,5,175
2021-07-01,GNQ,5,175
2021-08-01,GNQ,4,175
2021-09-01,GNQ,16,175
2021-10-01,GNQ,14,175
2021-11-01,GNQ,12,175
2021-12-01,GNQ,2,175
2022-01-01,GNQ,5,183
2022-02-01,GNQ,1,183
2022-03-01,GNQ,0,183
2022-04-01,GNQ,0,183
2022-05-01,GNQ,0,183
2022-06-01,GNQ,0,183
2022-07-01,GNQ,2,183
2022-08-01,GNQ,0,183
2022-09-01,GNQ,0,183
2022-10-01,GNQ,0,183
2022-11-01,GNQ,0,183
2022-12-01,GNQ,0,183
2023-01-01,GNQ,0,183
2023-02-01,GNQ,0,183
2023-03-01,GNQ,0,183
2023-04-01,GNQ,0,183
2023-05-01,GNQ,0,183
2023-06-01,GNQ,0,183
2023-07-01,GNQ,0,183
2023-08-01,GNQ,0,183
2023-09-01,GNQ,0,183
2023-10-01,GNQ,0,183
2023-11-01,GNQ,0,183
2023-12-01,GNQ,0,183
2020-03-01,ERI,,
2020-01-01,ERI,,
2020-02-01,ERI,,
2020-04-01,ERI,,
2020-05-01,ERI,,
2020-06-01,ERI,,
2020-07-01,ERI,,
2020-08-01,ERI,,
2020-09-01,ERI,,
2020-10-01,ERI,,
2020-11-01,ERI,,
2020-12-01,ERI,3,3
2021-01-01,ERI,3,60
2021-02-01,ERI,0,60
2021-03-01,ERI,6,61
2021-04-01,ERI,0,61
2021-05-01,ERI,2,61
2021-06-01,ERI,8,61
2021-07-01,ERI,11,62
2021-08-01,ERI,7,62
2021-09-01,ERI,3,62
2021-10-01,ERI,7,63
2021-11-01,ERI,13,63
2021-12-01,ERI,13,76
2022-01-01,ERI,14,103
2022-02-01,ERI,1,103
2022-03-01,ERI,0,103
2022-04-01,ERI,2,103
2022-05-01,ERI,1,103
2022-06-01,ERI,1,103
2022-07-01,ERI,2,103
2022-08-01,ERI,2,103
2022-09-01,ERI,1,103
2022-10-01,ERI,0,103
2022-11-01,ERI,2,103
2022-12-01,ERI,1,103
2023-01-01,ERI,0,103
2023-02-01,ERI,0,103
2023-03-01,ERI,0,103
2023-04-01,ERI,0,103
2023-05-01,ERI,0,103
2023-06-01,ERI,0,103
2023-07-01,ERI,0,103
2023-08-01,ERI,0,103
2023-09-01,ERI,0,103
2023-10-01,ERI,0,103
2023-11-01,ERI,0,103
2023-12-01,ERI,0,103
2020-06-01,EST,9,131
2020-01-01,EST,5,121
2020-05-01,EST,10,126
2020-07-01,EST,6,134
2020-08-01,EST,9,137
2020-09-01,EST,8,139
2020-10-01,EST,7,141
2020-11-01,EST,44,142
2020-12-01,EST,88,229
2020-02-01,EST,9,122
2020-03-01,EST,10,123
2020-04-01,EST,30,125
2021-01-01,EST,174,1803
2021-02-01,EST,156,1808
2021-03-01,EST,263,1810
2021-04-01,EST,188,1815
2021-05-01,EST,116,1823
2021-06-01,EST,66,1825
2021-07-01,EST,59,1826
2021-08-01,EST,74,1836
2021-09-01,EST,99,1838
2021-10-01,EST,186,1845
2021-11-01,EST,189,1848
2021-12-01,EST,133,1932
2022-01-01,EST,110,2790
2022-02-01,EST,152,2790
2022-03-01,EST,141,2790
2022-04-01,EST,68,2790
2022-05-01,EST,44,2790
2022-06-01,EST,50,2799
2022-07-01,EST,35,2799
2022-08-01,EST,44,2799
2022-09-01,EST,69,2799
2022-10-01,EST,53,2799
2022-11-01,EST,73,2799
2022-12-01,EST,86,2854
2023-01-01,EST,27,2940
2023-02-01,EST,21,2940
2023-03-01,EST,18,2940
2023-04-01,EST,0,2940
2023-05-01,EST,0,2912
2023-06-01,EST,0,2912
2023-07-01,EST,7,2919
2023-08-01,EST,0,2919
2023-09-01,EST,0,2919
2023-10-01,EST,13,2919
2023-11-01,EST,0,2919
2023-12-01,EST,0,2919
2020-03-01,SWZ,4,122
2020-01-01,SWZ,8,122
2020-02-01,SWZ,0,122
2020-04-01,SWZ,5,122
2020-05-01,SWZ,5,122
2020-06-01,SWZ,11,122
2020-07-01,SWZ,25,123
2020-08-01,SWZ,31,124
2020-09-01,SWZ,18,125
2020-10-01,SWZ,10,126
2020-11-01,SWZ,7,126
2020-12-01,SWZ,81,205
2021-01-01,SWZ,292,1248
2021-02-01,SWZ,68,1248
2021-03-01,SWZ,24,1248
2021-04-01,SWZ,41,1248
2021-05-01,SWZ,32,1248
2021-06-01,SWZ,44,1248
2021-07-01,SWZ,111,1248
2021-08-01,SWZ,235,1248
2021-09-01,SWZ,82,1248
2021-10-01,SWZ,40,1248
2021-11-01,SWZ,26,1248
2021-12-01,SWZ,103,1303
2022-01-01,SWZ,31,1422
2022-02-01,SWZ,11,1422
2022-03-01,SWZ,8,1422
2022-04-01,SWZ,7,1422
2022-05-01,SWZ,11,1422
2022-06-01,SWZ,15,1422
2022-07-01,SWZ,5,1422
2022-08-01,SWZ,8,1422
2022-09-01,SWZ,6,1422
2022-10-01,SWZ,7,1422
2022-11-01,SWZ,5,1422
2022-12-01,SWZ,5,1422
2023-01-01,SWZ,0,1423
2023-02-01,SWZ,0,1423
2023-03-01,SWZ,0,1423
2023-04-01,SWZ,0,1423
2023-05-01,SWZ,1,1423
2023-06-01,SWZ,0,1423
2023-07-01,SWZ,0,1423
2023-08-01,SWZ,0,1423
2023-09-01,SWZ,0,1423
2023-10-01,SWZ,0,1423
2023-11-01,SWZ,0,1423
2023-12-01,SWZ,0,1423
2020-03-01,ETH,59,1724
2020-01-01,ETH,49,1709
2020-02-01,ETH,66,1715
2020-04-01,ETH,59,1734
2020-05-01,ETH,64,1745
2020-06-01,ETH,101,1747
2020-07-01,ETH,215,1755
2020-08-01,ETH,412,1766
2020-09-01,ETH,261,1769
2020-10-01,ETH,220,1779
2020-11-01,ETH,219,1791
2020-12-01,ETH,198,1923
2021-01-01,ETH,272,6771
2021-02-01,ETH,369,6784
2021-03-01,ETH,514,6787
2021-04-01,ETH,631,6794
2021-05-01,ETH,406,6800
2021-06-01,ETH,254,6804
2021-07-01,ETH,198,6808
2021-08-01,ETH,394,6816
2021-09-01,ETH,805,6819
2021-10-01,ETH,567,6822
2021-11-01,ETH,317,6829
2021-12-01,ETH,287,6937
2022-01-01,ETH,268,7572
2022-02-01,ETH,65,7572
2022-03-01,ETH,39,7572
2022-04-01,ETH,25,7572
2022-05-01,ETH,13,7572
2022-06-01,ETH,48,7572
2022-07-01,ETH,34,7572
2022-08-01,ETH,26,7572
2022-09-01,ETH,29,7572
2022-10-01,ETH,25,7572
2022-11-01,ETH,34,7572
2022-12-01,ETH,29,7572
2023-01-01,ETH,0,7572
2023-02-01,ETH,0,7572
2023-03-01,ETH,0,7572
2023-04-01,ETH,0,7572
2023-05-01,ETH,0,7572
2023-06-01,ETH,0,7572
2023-07-01,ETH,0,7572
2023-08-01,ETH,0,7572
2023-09-01,ETH,0,7572
2023-10-01,ETH,0,7572
2023-11-01,ETH,0,7572
2023-12-01,ETH,0,7572
2020-01-01,OWID_EUR,16860,420838
2020-02-01,OWID_EUR,17390,426211
2020-03-01,OWID_EUR,51179,431850
2020-04-01,OWID_EUR,80116,437442
2020-05-01,OWID_EUR,37063,441940
2020-06-01,OWID_EUR,24900,445542
2020-07-01,OWID_EUR,23274,449509
2020-08-01,OWID_EUR,23355,454689
2020-09-01,OWID_EUR,28994,460063
2020-10-01,OWID_EUR,53751,465329
2020-11-01,OWID_EUR,103569,471187
2020-12-01,OWID_EUR,108699,567527
2021-01-01,OWID_EUR,136492,1453972
2021-02-01,OWID_EUR,87020,1458170
2021-03-01,OWID_EUR,95505,1462482
2021-04-01,OWID_EUR,91381,1465752
2021-05-01,OWID_EUR,64869,1468148
2021-06-01,OWID_EUR,49925,1472256
2021-07-01,OWID_EUR,51288,1476572
2021-08-01,OWID_EUR,62296,1481047
2021-09-01,OWID_EUR,67810,1485318
2021-10-01,OWID_EUR,87215,1489572
2021-11-01,OWID_EUR,100549,1492601
2021-12-01,OWID_EUR,99525,1561903
2022-01-01,OWID_EUR,71037,1982972
2022-02-01,OWID_EUR,64841,1984429
2022-03-01,OWID_EUR,48735,1984574
2022-04-01,OWID_EUR,38813,1984698
2022-05-01,OWID_EUR,26886,1985144
2022-06-01,OWID_EUR,21907,1985849
2022-07-01,OWID_EUR,30085,1986358
2022-08-01,OWID_EUR,28865,1987162
2022-09-01,OWID_EUR,25996,1988607
2022-10-01,OWID_EUR,28585,1988766
2022-11-01,OWID_EUR,26743,1988903
2022-12-01,OWID_EUR,28656,2003622
2023-01-01,OWID_EUR,11864,2033735
2023-02-01,OWID_EUR,6444,2034188
2023-03-01,OWID_EUR,2722,2034753
2023-04-01,OWID_EUR,835,2034829
2023-05-01,OWID_EUR,1768,2026454
2023-06-01,OWID_EUR,1669,2026764
2023-07-01,OWID_EUR,473,2027040
2023-08-01,OWID_EUR,546,2027392
2023-09-01,OWID_EUR,1472,2027912
2023-10-01,OWID_EUR,1326,2028561
2023-11-01,OWID_EUR,761,2028727
2023-12-01,OWID_EUR,1300,2028778
2020-01-01,OWID_EUN,11110,272034
2020-02-01,OWID_EUN,11773,275951
2020-03-01,OWID_EUN,39421,280021
2020-04-01,OWID_EUN,52742,284026
2020-05-01,OWID_EUN,21598,287052
2020-06-01,OWID_EUN,13889,289328
2020-07-01,OWID_EUN,12817,291914
2020-08-01,OWID_EUN,13450,295545
2020-09-01,OWID_EUN,17916,299302
2020-10-01,OWID_EUN,33894,302938
2020-11-01,OWID_EUN,72551,307124
2020-12-01,OWID_EUN,71494,371049
2021-01-01,OWID_EUN,81552,849793
2021-02-01,OWID_EUN,54382,851962
2021-03-01,OWID_EUN,62220,854235
2021-04-01,OWID_EUN,59162,855603
2021-05-01,OWID_EUN,37570,856314
2021-06-01,OWID_EUN,23841,858620
2021-07-01,OWID_EUN,19531,860974
2021-08-01,OWID_EUN,27914,863482
2021-09-01,OWID_EUN,30983,865822
2021-10-01,OWID_EUN,36738,868170
2021-11-01,OWID_EUN,47265,869382
2021-12-01,OWID_EUN,54829,907073
2022-01-01,OWID_EUN,43000,1175723
2022-02-01,OWID_EUN,39235,1176934
2022-03-01,OWID_EUN,29385,1176962
2022-04-01,OWID_EUN,26120,1176978
2022-05-01,OWID_EUN,18097,1177281
2022-06-01,OWID_EUN,13490,1177839
2022-07-01,OWID_EUN,20965,1178221
2022-08-01,OWID_EUN,20061,1178779
2022-09-01,OWID_EUN,17047,1180099
2022-10-01,OWID_EUN,18484,1180135
2022-11-01,OWID_EUN,18693,1180149
2022-12-01,OWID_EUN,19671,1191102
2023-01-01,OWID_EUN,8458,1214085
2023-02-01,OWID_EUN,5244,1214448
2023-03-01,OWID_EUN,2182,1214967
2023-04-01,OWID_EUN,548,1215001
2023-05-01,OWID_EUN,1662,1208098
2023-06-01,OWID_EUN,1334,1208397
2023-07-01,OWID_EUN,239,1208609
2023-08-01,OWID_EUN,330,1208915
2023-09-01,OWID_EUN,1180,1209322
2023-10-01,OWID_EUN,1094,1209919
2023-11-01,OWID_EUN,572,1210046
2023-12-01,OWID_EUN,1090,1210060
2020-04-01,FRO,,
2020-05-01,FRO,,
2020-06-01,FRO,,
2020-07-01,FRO,,
2020-08-01,FRO,,
2020-09-01,FRO,,
2020-10-01,FRO,,
2020-11-01,FRO,,
2020-12-01,FRO,,
2020-03-01,FRO,,
2020-01-01,FRO,,
2020-02-01,FRO,,
2021-01-01,FRO,1,13
2021-02-01,FRO,0,13
2021-03-01,FRO,1,13
2021-04-01,FRO,1,13
2021-05-01,FRO,0,13
2021-06-01,FRO,1,13
2021-07-01,FRO,1,13
2021-08-01,FRO,1,13
2021-09-01,FRO,0,13
2021-10-01,FRO,0,13
2021-11-01,FRO,7,13
2021-12-01,FRO,1,14
2022-01-01,FRO,4,28
2022-02-01,FRO,6,28
2022-03-01,FRO,1,28
2022-04-01,FRO,1,28
2022-05-01,FRO,0,28
2022-06-01,FRO,0,28
2022-07-01,FRO,0,28
2022-08-01,FRO,0,28
2022-09-01,FRO,0,28
2022-10-01,FRO,2,28
2022-11-01,FRO,0,28
2022-12-01,FRO,0,28
2023-01-01,FRO,0,28
2023-02-01,FRO,0,28
2023-03-01,FRO,0,28
2023-04-01,FRO,0,28
2023-05-01,FRO,0,28
2023-06-01,FRO,0,28
2023-07-01,FRO,0,28
2023-08-01,FRO,0,28
2023-09-01,FRO,0,28
2023-10-01,FRO,0,28
2023-11-01,FRO,0,28
2023-12-01,FRO,0,28
2020-04-01,FLK,,
2020-05-01,FLK,,
2020-06-01,FLK,,
2020-07-01,FLK,,
2020-08-01,FLK,,
2020-09-01,FLK,,
2020-10-01,FLK,,
2020-11-01,FLK,,
2020-12-01,FLK,,
2020-01-01,FLK,,
2020-02-01,FLK,,
2020-03-01,FLK,,
2021-01-01,FLK,,
2021-02-01,FLK,,
2021-03-01,FLK,,
2021-04-01,FLK,,
2021-05-01,FLK,,
2021-06-01,FLK,,
2021-07-01,FLK,,
2021-08-01,FLK,,
2021-09-01,FLK,,
2021-10-01,FLK,,
2021-11-01,FLK,,
2021-12-01,FLK,,
2022-01-01,FLK,,
2022-02-01,FLK,,
2022-03-01,FLK,,
2022-04-01,FLK,,
2022-05-01,FLK,,
2022-06-01,FLK,,
2022-07-01,FLK,,
2022-08-01,FLK,,
2022-09-01,FLK,,
2022-10-01,FLK,,
2022-11-01,FLK,,
2022-12-01,FLK,,
2023-01-01,FLK,,
2023-02-01,FLK,,
2023-03-01,FLK,,
2023-04-01,FLK,,
2023-05-01,FLK,,
2023-06-01,FLK,,
2023-07-01,FLK,,
2023-08-01,FLK,,
2023-09-01,FLK,,
2023-10-01,FLK,,
2023-11-01,FLK,,
2023-12-01,FLK,,
2020-01-01,FJI,0,2
2020-02-01,FJI,0,2
2020-03-01,FJI,0,2
2020-04-01,FJI,0,2
2020-05-01,FJI,0,2
2020-06-01,FJI,0,2
2020-07-01,FJI,1,2
2020-08-01,FJI,1,2
2020-09-01,FJI,0,2
2020-10-01,FJI,0,2
2020-11-01,FJI,0,2
2020-12-01,FJI,0,2
2021-01-01,FJI,22,697
2021-02-01,FJI,16,697
2021-03-01,FJI,13,697
2021-04-01,FJI,17,697
2021-05-01,FJI,19,697
2021-06-01,FJI,52,697
2021-07-01,FJI,196,697
2021-08-01,FJI,168,697
2021-09-01,FJI,115,697
2021-10-01,FJI,37,697
2021-11-01,FJI,34,697
2021-12-01,FJI,9,698
2022-01-01,FJI,85,878
2022-02-01,FJI,23,878
2022-03-01,FJI,2,878
2022-04-01,FJI,31,878
2022-05-01,FJI,4,878
2022-06-01,FJI,2,878
2022-07-01,FJI,3,878
2022-08-01,FJI,8,878
2022-09-01,FJI,3,878
2022-10-01,FJI,5,878
2022-11-01,FJI,7,878
2022-12-01,FJI,10,881
2023-01-01,FJI,0,883
2023-02-01,FJI,0,883
2023-03-01,FJI,0,883
2023-04-01,FJI,0,883
2023-05-01,FJI,2,883
2023-06-01,FJI,0,883
2023-07-01,FJI,0,883
2023-08-01,FJI,0,883
2023-09-01,FJI,0,883
2023-10-01,FJI,0,883
2023-11-01,FJI,0,883
2023-12-01,FJI,0,883
2020-01-01,FIN,22,452
2020-02-01,FIN,11,454
2020-03-01,FIN,66,461
2020-04-01,FIN,136,468
2020-05-01,FIN,31,471
2020-06-01,FIN,20,477
2020-07-01,FIN,30,487
2020-08-01,FIN,39,497
2020-09-01,FIN,25,500
2020-10-01,FIN,35,505
2020-11-01,FIN,85,509
2020-12-01,FIN,92,592
2021-01-01,FIN,89,1485
2021-02-01,FIN,102,1497
2021-03-01,FIN,86,1502
2021-04-01,FIN,63,1508
2021-05-01,FIN,69,1515
2021-06-01,FIN,39,1520
2021-07-01,FIN,47,1523
2021-08-01,FIN,65,1530
2021-09-01,FIN,92,1539
2021-10-01,FIN,106,1546
2021-11-01,FIN,172,1552
2021-12-01,FIN,192,1714
2022-01-01,FIN,503,7448
2022-02-01,FIN,335,7448
2022-03-01,FIN,708,7448
2022-04-01,FIN,951,7448
2022-05-01,FIN,464,7448
2022-06-01,FIN,271,7448
2022-07-01,FIN,336,7448
2022-08-01,FIN,442,7572
2022-09-01,FIN,341,7572
2022-10-01,FIN,614,7572
2022-11-01,FIN,569,7572
2022-12-01,FIN,501,7933
2023-01-01,FIN,208,8892
2023-02-01,FIN,215,8936
2023-03-01,FIN,0,8936
2023-04-01,FIN,0,8936
2023-05-01,FIN,330,8739
2023-06-01,FIN,0,8739
2023-07-01,FIN,0,8739
2023-08-01,FIN,0,8739
2023-09-01,FIN,82,8821
2023-10-01,FIN,0,8821
2023-11-01,FIN,0,8821
2023-12-01,FIN,168,8821
2020-01-01,FRA,2612,53519
2020-02-01,FRA,1818,53829
2020-03-01,FRA,6509,54152
2020-04-01,FRA,12019,54781
2020-05-01,FRA,3670,54993
2020-06-01,FRA,2738,55167
2020-07-01,FRA,2679,55533
2020-08-01,FRA,2358,56364
2020-09-01,FRA,3564,56657
2020-10-01,FRA,6705,56952
2020-11-01,FRA,11810,57580
2020-12-01,FRA,8549,64644
2021-01-01,FRA,9145,119289
2021-02-01,FRA,7227,119392
2021-03-01,FRA,7228,119519
2021-04-01,FRA,6872,119567
2021-05-01,FRA,5475,119594
2021-06-01,FRA,2535,119789
2021-07-01,FRA,2221,119961
2021-08-01,FRA,4383,120094
2021-09-01,FRA,3312,120230
2021-10-01,FRA,2252,120378
2021-11-01,FRA,2703,120445
2021-12-01,FRA,5808,123805
2022-01-01,FRA,5917,159095
2022-02-01,FRA,4885,159162
2022-03-01,FRA,3328,159162
2022-04-01,FRA,3847,159162
2022-05-01,FRA,2398,159314
2022-06-01,FRA,1657,159431
2022-07-01,FRA,3185,159524
2022-08-01,FRA,2784,159586
2022-09-01,FRA,1397,159680
2022-10-01,FRA,2783,159680
2022-11-01,FRA,2678,159680
2022-12-01,FRA,3367,162031
2023-01-01,FRA,1087,165057
2023-02-01,FRA,751,165078
2023-03-01,FRA,212,165099
2023-04-01,FRA,123,165099
2023-05-01,FRA,143,164435
2023-06-01,FRA,68,164496
2023-07-01,FRA,42,164538
2023-08-01,FRA,31,164569
2023-09-01,FRA,357,164586
2023-10-01,FRA,135,164606
2023-11-01,FRA,88,164606
2023-12-01,FRA,53,164606
2020-03-01,PYF,1,78
2020-01-01,PYF,1,76
2020-02-01,PYF,11,77
2020-04-01,PYF,2,79
2020-05-01,PYF,1,79
2020-06-01,PYF,0,79
2020-07-01,PYF,1,79
2020-08-01,PYF,7,86
2020-09-01,PYF,19,90
2020-10-01,PYF,22,91
2020-11-01,PYF,25,91
2020-12-01,PYF,24,114
2021-01-01,PYF,20,636
2021-02-01,PYF,26,636
2021-03-01,PYF,19,636
2021-04-01,PYF,7,636
2021-05-01,PYF,4,636
2021-06-01,PYF,37,636
2021-07-01,PYF,15,636
2021-08-01,PYF,269,636
2021-09-01,PYF,82,636
2021-10-01,PYF,30,636
2021-11-01,PYF,10,636
2021-12-01,PYF,3,636
2022-01-01,PYF,2,649
2022-02-01,PYF,2,649
2022-03-01,PYF,4,649
2022-04-01,PYF,1,649
2022-05-01,PYF,2,649
2022-06-01,PYF,0,649
2022-07-01,PYF,1,649
2022-08-01,PYF,0,649
2022-09-01,PYF,0,649
2022-10-01,PYF,0,649
2022-11-01,PYF,1,649
2022-12-01,PYF,0,649
2023-01-01,PYF,0,649
2023-02-01,PYF,0,649
2023-03-01,PYF,0,649
2023-04-01,PYF,0,649
2023-05-01,PYF,0,649
2023-06-01,PYF,0,649
2023-07-01,PYF,0,649
2023-08-01,PYF,0,649
2023-09-01,PYF,0,649
2023-10-01,PYF,0,649
2023-11-01,PYF,0,649
2023-12-01,PYF,0,649
2020-03-01,GAB,4,60
2020-01-01,GAB,1,60
2020-02-01,GAB,5,60
2020-04-01,GAB,4,60
2020-05-01,GAB,8,60
2020-06-01,GAB,21,60
2020-07-01,GAB,5,60
2020-08-01,GAB,2,60
2020-09-01,GAB,5,62
2020-10-01,GAB,2,62
2020-11-01,GAB,6,63
2020-12-01,GAB,1,64
2021-01-01,GAB,10,279
2021-02-01,GAB,16,279
2021-03-01,GAB,32,279
2021-04-01,GAB,20,280
2021-05-01,GAB,12,280
2021-06-01,GAB,15,281
2021-07-01,GAB,9,281
2021-08-01,GAB,9,281
2021-09-01,GAB,26,281
2021-10-01,GAB,40,281
2021-11-01,GAB,22,282
2021-12-01,GAB,13,288
2022-01-01,GAB,4,306
2022-02-01,GAB,1,306
2022-03-01,GAB,2,306
2022-04-01,GAB,2,306
2022-05-01,GAB,0,306
2022-06-01,GAB,1,306
2022-07-01,GAB,6,306
2022-08-01,GAB,0,306
2022-09-01,GAB,0,306
2022-10-01,GAB,0,306
2022-11-01,GAB,0,306
2022-12-01,GAB,2,306
2023-01-01,GAB,0,306
2023-02-01,GAB,0,306
2023-03-01,GAB,0,306
